cust_id,gender,age,province,religion,work_type,work_sector,tenure
67120,M,26,NOH,U,Self-employed,Education,66
67121,M,33,UTR,C,Unemployed,,157
67122,M,51,ZUI,C,Full-time,Finance,241
67123,F,64,ZUI,C,Part-time,Manufacturing,145
67124,F,30,GEL,M,Full-time,Manufacturing,49
67125,M,34,OVE,J,Full-time,Education,179
67126,M,59,LIM,J,Part-time,Healthcare,145
67127,M,63,ZUI,C,Full-time,Public Sector,236
67128,M,42,UTR,U,Full-time,Education,82
67129,F,78,NOH,M,Retired,,331
67130,M,38,FLE,O,Full-time,Manufacturing,237
67131,M,40,UTR,U,Unemployed,,218
67132,F,19,NOB,C,Student,,34
67133,M,33,GEL,M,Full-time,Retail,140
67134,M,55,ZUI,C,Part-time,Retail,47
67135,M,57,ZUI,O,Unemployed,,230
67136,M,46,ZUI,C,Full-time,Manufacturing,143
67137,F,67,NOH,C,Retired,,90
67138,M,54,ZUI,U,Full-time,Technology,152
67139,M,46,NOB,J,Unemployed,,203
67140,F,58,ZUI,U,Full-time,Healthcare,237
67141,F,26,NOH,O,Self-employed,Finance,96
67142,M,27,NOH,U,Full-time,Retail,108
67143,F,44,ZUI,U,Part-time,Retail,115
67144,M,28,NOB,C,Part-time,Public Sector,120
67145,F,33,GEL,C,Full-time,Finance,176
67146,M,69,NOB,C,Retired,,234
67147,M,43,ZEE,U,Full-time,Technology,136
67148,M,32,NOH,C,Full-time,Public Sector,168
67149,F,41,GEL,O,Self-employed,Healthcare,205
67150,F,23,ZUI,O,Full-time,Public Sector,60
67151,F,24,GEL,U,Full-time,Technology,57
67152,F,44,GEL,C,Full-time,Technology,173
67153,F,31,GEL,M,Full-time,Education,30
67154,M,28,DRE,C,Self-employed,Manufacturing,82
67155,F,22,NOB,U,Student,,48
67156,M,53,ZUI,C,Full-time,Public Sector,149
67157,F,27,FRI,M,Full-time,Public Sector,108
67159,M,28,NOH,U,Part-time,Retail,120
67160,M,59,NOH,U,Self-employed,Education,158
67161,M,75,GEL,U,Retired,,230
67162,F,61,NOH,J,Full-time,Manufacturing,88
67163,F,53,GEL,J,Unemployed,,160
67164,F,34,NOB,U,Full-time,Manufacturing,192
67166,F,35,NOH,M,Unemployed,,61
67168,F,20,ZUI,U,Part-time,Technology,37
67169,F,20,GEL,C,Unemployed,,29
67170,F,53,FLE,C,Full-time,Education,207
67171,M,52,NOB,C,Self-employed,Technology,236
67172,M,21,NOH,J,Unemployed,,42
67173,F,42,GEL,C,Self-employed,Technology,154
67174,F,26,NOH,U,Self-employed,Manufacturing,40
67175,F,40,NOH,U,Full-time,Healthcare,85
67179,F,49,NOH,O,Full-time,Public Sector,163
67180,F,51,ZEE,U,Self-employed,Technology,306
67182,M,24,ZUI,M,Part-time,Education,38
67183,F,26,ZUI,C,Self-employed,Retail,96
67184,M,40,GEL,U,Part-time,Finance,120
67185,F,42,GEL,M,Part-time,Manufacturing,99
67186,F,31,UTR,O,Full-time,Retail,156
67188,M,58,UTR,U,Part-time,Retail,262
67189,M,55,NOH,U,Self-employed,Manufacturing,150
67190,F,24,OVE,J,Part-time,Public Sector,71
67191,F,24,FRI,C,Unemployed,,72
67192,F,24,UTR,C,Full-time,Finance,58
67193,M,58,UTR,C,Self-employed,Retail,266
67194,M,23,GEL,C,Full-time,Manufacturing,25
67195,M,48,FRI,U,Full-time,Retail,151
67196,M,80,NOB,C,Retired,,260
67198,F,19,GEL,U,Student,,37
67200,M,41,NOB,M,Unemployed,,136
67201,M,31,NOH,C,Part-time,Technology,37
67202,M,36,UTR,J,Full-time,Finance,129
67204,F,34,OVE,O,Unemployed,,85
67205,M,21,GEL,J,Part-time,Retail,36
67206,M,44,NOB,C,Part-time,Retail,209
67207,F,26,ZEE,U,Part-time,Retail,96
67208,M,23,NOB,U,Full-time,Finance,60
67209,F,66,OVE,C,Retired,,303
67210,M,25,UTR,M,Part-time,Retail,84
67211,M,60,NOH,U,Self-employed,Technology,183
67212,F,51,ZUI,O,Self-employed,Retail,78
67213,M,62,FRI,U,Unemployed,,234
67214,F,33,LIM,C,Full-time,Retail,180
67215,M,75,GEL,C,Retired,,140
67217,M,63,FRI,C,Full-time,Technology,215
67218,F,57,NOH,C,Unemployed,,86
67219,M,51,NOH,U,Full-time,Public Sector,257
67220,M,53,ZEE,O,Part-time,Healthcare,160
67221,F,29,UTR,O,Unemployed,,132
67222,F,19,GEL,C,Student,,20
67224,F,56,NOH,U,Full-time,Healthcare,170
67225,M,31,DRE,U,Full-time,Manufacturing,39
67226,M,62,DRE,U,Part-time,Finance,82
67227,F,25,UTR,C,Full-time,Public Sector,82
67228,F,38,ZUI,C,Full-time,Public Sector,84
67229,M,50,DRE,C,Full-time,Technology,154
67230,F,54,UTR,C,Self-employed,Technology,115
67231,M,22,NOH,J,Student,,45
67232,M,52,NOB,U,Part-time,Healthcare,54
67233,F,44,GEL,C,Full-time,Education,174
67234,F,27,NOB,M,Full-time,Education,94
67235,M,25,NOB,O,Full-time,Manufacturing,84
67236,F,24,NOB,M,Unemployed,,26
67237,M,55,GEL,C,Full-time,Public Sector,40
67238,M,23,GEL,M,Full-time,Healthcare,60
67239,F,77,UTR,O,Retired,,219
67240,F,25,ZUI,J,Unemployed,,84
67241,F,65,GEL,U,Retired,,201
67242,M,38,DRE,C,Part-time,Education,141
67243,F,33,LIM,M,Unemployed,,180
67244,F,45,NOH,C,Full-time,Education,228
67246,M,21,GRO,C,Student,,36
67247,F,35,ZUI,U,Full-time,Finance,39
67249,M,50,NOB,C,Part-time,Education,109
67250,M,72,ZUI,C,Retired,,202
67251,F,37,ZUI,U,Full-time,Public Sector,140
67252,M,57,LIM,J,Part-time,Public Sector,176
67253,F,47,NOH,U,Full-time,Manufacturing,126
67254,F,38,GEL,C,Full-time,Finance,56
67255,M,69,NOB,J,Unemployed,,219
67256,M,50,NOH,C,Part-time,Healthcare,24
67257,F,59,NOH,C,Full-time,Healthcare,193
67258,M,57,ZUI,U,Part-time,Public Sector,237
67259,M,24,NOH,C,Full-time,Technology,32
67260,M,55,NOB,O,Part-time,Education,162
67261,M,33,NOH,J,Full-time,Retail,122
67262,F,49,ZUI,C,Full-time,Technology,197
67263,M,62,ZUI,C,Full-time,Education,117
67264,M,40,GEL,U,Part-time,Technology,153
67266,M,30,ZUI,C,Full-time,Manufacturing,83
67267,M,45,NOB,U,Part-time,Retail,107
67268,M,52,ZUI,J,Full-time,Education,133
67269,F,52,ZUI,U,Unemployed,,35
67270,M,54,NOH,U,Full-time,Education,214
67272,F,57,ZUI,U,Full-time,Finance,205
67273,F,31,LIM,C,Part-time,Education,156
67274,F,31,NOB,C,Full-time,Education,156
67275,M,26,OVE,U,Full-time,Education,46
67276,F,20,UTR,M,Student,,28
67277,M,24,NOB,C,Part-time,Retail,72
67278,M,29,NOH,U,Full-time,Technology,132
67279,F,39,FLE,U,Full-time,Education,38
67280,M,26,NOB,J,Full-time,Healthcare,96
67281,M,26,FRI,U,Full-time,Technology,96
67282,F,68,LIM,M,Retired,,152
67283,F,67,ZUI,C,Retired,,190
67285,F,23,NOH,M,Self-employed,Finance,60
67286,F,38,ZUI,C,Part-time,Education,212
67287,M,58,ZUI,U,Part-time,Public Sector,167
67288,F,69,DRE,O,Retired,,124
67289,M,58,OVE,U,Full-time,Public Sector,31
67290,F,34,ZUI,U,Full-time,Technology,182
67291,M,30,NOB,C,Full-time,Manufacturing,144
67292,F,55,GEL,O,Full-time,Public Sector,237
67293,M,52,GEL,U,Self-employed,Technology,146
67294,M,24,ZUI,C,Self-employed,Public Sector,72
67295,F,29,NOB,C,Full-time,Manufacturing,97
67297,M,39,OVE,U,Full-time,Public Sector,112
67298,M,51,GEL,C,Part-time,Public Sector,228
67300,F,49,FRI,C,Full-time,Technology,202
67301,F,35,GRO,C,Full-time,Finance,67
67302,M,32,GEL,U,Part-time,Retail,168
67303,F,42,ZUI,O,Part-time,Retail,243
67304,M,54,NOH,U,Full-time,Technology,56
67305,F,23,GEL,C,Part-time,Healthcare,60
67306,F,49,GEL,J,Self-employed,Education,188
67307,M,38,NOH,U,Part-time,Retail,112
67308,F,52,ZUI,U,Part-time,Retail,208
67309,M,34,LIM,U,Full-time,Technology,29
67310,M,23,ZUI,M,Part-time,Manufacturing,33
67311,M,32,ZUI,M,Part-time,Education,168
67312,F,38,ZUI,J,Full-time,Education,90
67313,F,32,NOB,U,Full-time,Manufacturing,91
67314,M,51,NOH,O,Full-time,Manufacturing,64
67315,F,30,NOB,U,Part-time,Manufacturing,62
67316,F,39,LIM,J,Part-time,Manufacturing,39
67317,M,54,ZUI,U,Part-time,Healthcare,105
67318,F,51,GEL,U,Part-time,Retail,212
67319,M,48,OVE,U,Unemployed,,181
67320,M,43,NOB,U,Full-time,Manufacturing,33
67321,M,50,NOH,U,Full-time,Finance,81
67322,F,34,OVE,U,Full-time,Finance,166
67323,M,66,OVE,U,Retired,,192
67324,F,45,ZUI,C,Full-time,Retail,46
67325,M,37,NOB,U,Full-time,Education,48
67327,M,66,LIM,C,Retired,,250
67329,F,30,NOH,O,Unemployed,,144
67330,F,32,NOB,U,Part-time,Retail,168
67332,M,60,OVE,U,Self-employed,Education,68
67333,F,24,GRO,U,Full-time,Manufacturing,72
67334,M,23,OVE,M,Full-time,Finance,46
67335,F,28,NOB,U,Full-time,Healthcare,31
67336,M,34,ZUI,U,Full-time,Manufacturing,192
67337,M,36,GRO,M,Full-time,Retail,98
67338,F,53,ZUI,U,Full-time,Education,176
67339,F,20,NOH,C,Part-time,Healthcare,35
67340,M,24,GEL,U,Part-time,Education,72
67341,M,25,NOH,U,Unemployed,,84
67343,M,58,NOH,U,Full-time,Public Sector,126
67344,M,67,FRI,C,Retired,,64
67345,F,31,ZUI,J,Full-time,Manufacturing,53
67346,F,77,FRI,U,Retired,,191
67347,F,47,FLE,U,Full-time,Finance,120
67348,F,28,NOH,U,Full-time,Retail,120
67350,M,31,GEL,U,Full-time,Public Sector,74
67351,F,68,UTR,C,Retired,,282
67352,M,26,NOH,J,Full-time,Retail,40
67353,F,29,GEL,U,Part-time,Retail,132
67354,M,58,OVE,C,Self-employed,Healthcare,140
67355,M,39,NOH,J,Unemployed,,178
67356,F,63,FRI,C,Full-time,Technology,226
67357,M,34,NOH,C,Part-time,Healthcare,47
67358,M,40,NOB,C,Full-time,Public Sector,134
67359,M,25,GRO,U,Full-time,Retail,27
67360,M,33,NOB,U,Full-time,Manufacturing,137
67361,F,51,NOH,U,Full-time,Manufacturing,241
67362,M,27,GEL,U,Self-employed,Healthcare,23
67364,F,73,FLE,M,Retired,,247
67365,M,63,NOB,C,Part-time,Education,288
67366,F,33,ZUI,M,Part-time,Education,180
67367,M,26,ZUI,U,Full-time,Finance,96
67368,F,50,NOB,J,Part-time,Retail,113
67369,M,38,UTR,U,Full-time,Technology,175
67370,F,35,FLE,U,Full-time,Manufacturing,86
67371,F,32,NOB,C,Part-time,Retail,103
67372,M,38,ZEE,O,Full-time,Education,93
67373,F,20,FLE,C,Part-time,Manufacturing,39
67375,M,37,NOH,C,Unemployed,,228
67376,F,30,LIM,C,Full-time,Finance,76
67378,M,51,NOH,C,Full-time,Technology,302
67379,F,35,NOB,U,Full-time,Finance,161
67380,M,44,ZUI,C,Part-time,Retail,170
67381,F,40,ZUI,C,Full-time,Public Sector,74
67382,M,51,NOH,M,Self-employed,Public Sector,179
67383,F,64,UTR,U,Full-time,Healthcare,259
67385,F,37,ZUI,C,Full-time,Manufacturing,60
67386,M,55,NOH,C,Full-time,Healthcare,204
67387,M,53,NOH,U,Full-time,Healthcare,259
67388,F,38,ZUI,C,Full-time,Manufacturing,160
67389,M,53,GEL,M,Full-time,Finance,185
67390,M,47,OVE,C,Part-time,Retail,159
67391,F,24,ZUI,U,Self-employed,Healthcare,51
67392,F,51,ZUI,J,Self-employed,Healthcare,65
67393,F,29,NOB,O,Part-time,Retail,27
67394,F,61,NOB,U,Full-time,Public Sector,288
67395,F,32,LIM,J,Full-time,Technology,115
67396,M,28,NOB,C,Full-time,Healthcare,33
67398,M,28,GEL,C,Full-time,Education,77
67399,F,51,UTR,J,Part-time,Education,127
67400,M,32,NOH,O,Full-time,Public Sector,78
67401,M,53,LIM,U,Part-time,Retail,225
67402,F,20,GRO,U,Part-time,Education,26
67403,M,46,NOB,J,Full-time,Technology,26
67404,M,40,NOB,C,Unemployed,,133
67405,M,22,OVE,U,Part-time,Manufacturing,48
67406,M,26,ZUI,O,Unemployed,,96
67407,M,34,NOB,U,Full-time,Technology,41
67408,M,46,UTR,C,Full-time,Healthcare,109
67409,F,35,ZUI,C,Full-time,Technology,199
67411,M,24,ZUI,C,Full-time,Public Sector,72
67412,M,35,GEL,U,Self-employed,Technology,23
67413,M,30,ZUI,U,Full-time,Public Sector,144
67414,M,72,LIM,U,Retired,,140
67415,F,39,ZUI,M,Full-time,Education,49
67416,M,58,NOH,C,Full-time,Finance,77
67417,M,25,NOH,M,Part-time,Technology,81
67418,M,29,NOH,M,Full-time,Public Sector,49
67419,M,49,NOB,U,Part-time,Healthcare,100
67421,M,30,LIM,O,Full-time,Technology,144
67422,F,35,NOB,U,Self-employed,Technology,39
67423,M,62,NOH,U,Part-time,Retail,75
67425,M,33,ZUI,M,Self-employed,Manufacturing,48
67426,F,26,NOH,U,Full-time,Public Sector,54
67427,M,55,LIM,U,Part-time,Healthcare,258
67428,M,28,DRE,J,Part-time,Healthcare,120
67429,M,61,NOB,U,Full-time,Public Sector,190
67430,M,47,NOB,C,Full-time,Healthcare,33
67431,M,58,NOB,J,Part-time,Healthcare,58
67433,F,47,NOH,O,Full-time,Healthcare,184
67434,F,23,NOB,U,Full-time,Manufacturing,40
67435,F,47,FRI,U,Part-time,Technology,190
67436,M,83,NOB,M,Retired,,247
67437,F,67,FLE,U,Retired,,231
67438,F,78,GEL,C,Unemployed,,261
67439,M,28,ZUI,C,Full-time,Education,120
67440,M,55,UTR,C,Self-employed,Technology,211
67441,F,57,UTR,C,Self-employed,Manufacturing,45
67443,M,35,NOH,J,Full-time,Manufacturing,204
67444,M,61,NOB,U,Full-time,Retail,175
67447,F,29,NOB,C,Self-employed,Manufacturing,132
67449,F,22,NOB,U,Student,,26
67450,M,37,NOB,U,Full-time,Retail,185
67452,M,60,NOB,U,Self-employed,Finance,202
67453,M,24,ZUI,C,Unemployed,,37
67454,F,45,NOB,O,Full-time,Public Sector,87
67455,M,19,FLE,M,Student,,36
67456,M,39,ZUI,U,Part-time,Retail,37
67457,M,60,OVE,M,Self-employed,Manufacturing,108
67458,M,54,NOH,U,Full-time,Public Sector,265
67459,M,23,ZUI,M,Full-time,Manufacturing,60
67460,F,51,ZUI,J,Full-time,Manufacturing,42
67461,F,64,ZUI,U,Full-time,Healthcare,177
67462,F,48,ZUI,U,Full-time,Manufacturing,74
67463,M,33,DRE,U,Full-time,Healthcare,107
67464,F,61,ZUI,U,Full-time,Public Sector,219
67465,M,55,NOH,C,Self-employed,Retail,113
67466,F,48,UTR,U,Full-time,Technology,108
67467,M,57,UTR,U,Self-employed,Public Sector,160
67468,F,30,ZUI,C,Full-time,Manufacturing,36
67469,M,55,NOB,J,Full-time,Manufacturing,42
67470,M,25,GEL,C,Self-employed,Technology,84
67472,M,24,NOH,U,Full-time,Healthcare,34
67473,F,41,ZUI,U,Full-time,Finance,106
67474,F,45,NOH,U,Full-time,Retail,167
67475,M,30,ZUI,U,Part-time,Retail,144
67476,M,32,ZUI,O,Part-time,Retail,70
67477,F,38,DRE,U,Full-time,Finance,166
67478,M,36,LIM,U,Full-time,Healthcare,205
67479,F,33,NOH,U,Self-employed,Manufacturing,86
67481,M,50,OVE,J,Part-time,Retail,61
67482,M,19,NOB,C,Unemployed,,42
67483,M,29,ZUI,M,Part-time,Retail,48
67484,F,57,GEL,C,Full-time,Technology,201
67485,M,27,GEL,O,Part-time,Manufacturing,92
67486,M,40,NOH,U,Full-time,Healthcare,92
67487,F,50,ZUI,U,Full-time,Manufacturing,87
67488,M,44,GEL,M,Full-time,Retail,100
67489,F,56,NOH,C,Self-employed,Public Sector,168
67490,M,24,ZUI,C,Self-employed,Education,47
67491,F,50,NOB,C,Full-time,Public Sector,34
67493,F,56,NOH,C,Full-time,Public Sector,190
67496,F,39,NOB,O,Full-time,Manufacturing,184
67497,M,28,UTR,O,Full-time,Education,120
67498,M,37,NOB,U,Part-time,Education,42
67499,F,35,NOB,C,Part-time,Retail,30
67500,M,32,FRI,C,Full-time,Retail,168
67501,F,40,ZUI,U,Full-time,Public Sector,63
67502,M,32,FLE,U,Full-time,Finance,74
67503,M,30,ZUI,C,Full-time,Manufacturing,112
67504,F,54,FLE,O,Part-time,Education,171
67505,M,43,ZUI,U,Full-time,Public Sector,37
67506,M,47,ZUI,J,Part-time,Retail,70
67507,F,53,ZUI,U,Part-time,Public Sector,182
67508,M,32,DRE,C,Self-employed,Technology,60
67509,F,34,GEL,U,Part-time,Public Sector,159
67511,F,45,GEL,U,Part-time,Manufacturing,140
67512,M,46,UTR,J,Full-time,Public Sector,166
67513,F,26,NOH,O,Full-time,Manufacturing,96
67515,M,44,OVE,U,Full-time,Manufacturing,233
67516,M,31,FLE,C,Full-time,Manufacturing,128
67517,M,31,NOB,C,Part-time,Public Sector,34
67518,M,34,ZEE,U,Full-time,Manufacturing,98
67519,F,32,NOB,U,Full-time,Finance,91
67520,M,41,FLE,M,Full-time,Finance,161
67521,M,21,FLE,U,Part-time,Healthcare,36
67522,M,45,NOB,U,Full-time,Technology,96
67523,F,31,GRO,O,Part-time,Healthcare,156
67524,F,53,NOH,U,Full-time,Finance,165
67525,M,30,NOH,U,Full-time,Retail,144
67526,F,56,GEL,J,Part-time,Public Sector,69
67528,F,46,NOB,C,Unemployed,,89
67529,F,67,NOH,C,Retired,,225
67530,F,31,OVE,U,Full-time,Finance,80
67533,M,35,NOH,O,Full-time,Public Sector,113
67534,M,66,ZUI,U,Retired,,230
67535,F,30,UTR,U,Self-employed,Technology,80
67536,M,63,OVE,U,Part-time,Retail,98
67537,M,37,GEL,C,Part-time,Technology,108
67539,F,22,FLE,J,Student,,48
67540,M,50,ZUI,U,Part-time,Public Sector,98
67541,M,35,DRE,U,Part-time,Retail,150
67542,F,44,NOB,C,Part-time,Technology,211
67544,M,21,ZUI,O,Student,,36
67545,M,59,LIM,U,Unemployed,,267
67546,M,40,ZUI,C,Self-employed,Education,28
67547,F,36,NOH,C,Full-time,Public Sector,73
67548,F,56,NOB,J,Unemployed,,71
67549,F,23,NOB,M,Full-time,Technology,60
67550,F,25,ZUI,U,Full-time,Public Sector,84
67552,M,42,FRI,C,Full-time,Manufacturing,140
67553,F,23,NOB,U,Full-time,Finance,32
67554,F,28,GEL,C,Full-time,Manufacturing,38
67555,F,66,NOH,U,Retired,,137
67556,F,64,NOB,U,Full-time,Healthcare,265
67557,F,51,NOB,U,Self-employed,Technology,240
67558,F,44,ZUI,O,Full-time,Finance,63
67559,F,19,ZEE,M,Part-time,Healthcare,19
67560,F,44,GRO,U,Full-time,Manufacturing,51
67561,F,35,OVE,U,Full-time,Public Sector,100
67562,M,31,NOB,U,Unemployed,,70
67564,M,43,UTR,U,Full-time,Technology,245
67565,F,31,LIM,C,Full-time,Public Sector,156
67566,F,46,NOB,M,Self-employed,Education,28
67567,M,28,NOH,J,Full-time,Retail,120
67568,F,60,OVE,O,Full-time,Healthcare,64
67569,F,51,GEL,U,Full-time,Healthcare,172
67570,M,35,NOH,J,Part-time,Technology,101
67571,F,31,ZUI,M,Full-time,Manufacturing,156
67573,M,56,GEL,C,Part-time,Education,223
67574,M,55,ZEE,O,Part-time,Healthcare,144
67575,F,27,NOB,O,Full-time,Technology,59
67576,M,31,GRO,J,Part-time,Retail,156
67577,M,59,ZUI,U,Unemployed,,71
67578,M,45,ZUI,U,Full-time,Retail,123
67579,F,21,UTR,J,Full-time,Education,41
67580,M,45,NOH,U,Part-time,Education,190
67581,F,61,DRE,M,Part-time,Education,250
67582,F,44,NOH,C,Full-time,Public Sector,180
67583,M,48,NOH,M,Self-employed,Healthcare,189
67584,M,53,NOB,U,Full-time,Technology,236
67585,F,62,GEL,C,Full-time,Finance,69
67586,M,60,UTR,J,Full-time,Technology,57
67587,F,35,GRO,C,Part-time,Education,172
67588,F,53,ZUI,C,Full-time,Healthcare,172
67589,M,34,NOB,M,Part-time,Education,48
67590,M,55,NOB,U,Self-employed,Education,249
67591,F,54,NOH,U,Full-time,Technology,197
67592,F,30,GRO,M,Full-time,Public Sector,71
67593,F,41,ZUI,U,Self-employed,Finance,27
67594,M,43,GEL,U,Full-time,Technology,139
67595,F,30,ZUI,O,Full-time,Finance,39
67596,M,46,ZUI,C,Full-time,Manufacturing,124
67597,F,23,FLE,O,Part-time,Education,48
67598,M,60,UTR,U,Full-time,Manufacturing,84
67599,F,61,NOB,C,Self-employed,Retail,294
67600,F,46,OVE,U,Part-time,Public Sector,203
67601,M,27,ZUI,U,Full-time,Manufacturing,108
67603,F,65,NOB,O,Retired,,77
67604,M,23,NOH,U,Part-time,Technology,60
67606,M,32,ZUI,U,Full-time,Manufacturing,168
67608,F,43,ZEE,J,Full-time,Healthcare,77
67609,M,34,LIM,J,Full-time,Manufacturing,40
67610,M,28,NOH,O,Part-time,Healthcare,112
67611,F,51,ZUI,U,Full-time,Education,169
67612,F,47,UTR,U,Full-time,Finance,184
67614,F,68,ZUI,C,Retired,,192
67615,F,60,NOH,C,Unemployed,,300
67616,F,51,GEL,U,Full-time,Manufacturing,265
67617,M,45,NOH,U,Part-time,Healthcare,114
67618,F,72,ZUI,M,Self-employed,Healthcare,97
67620,F,57,NOH,C,Full-time,Public Sector,194
67622,F,44,NOB,U,Full-time,Healthcare,245
67623,M,41,NOB,O,Part-time,Manufacturing,101
67625,F,22,NOH,U,Part-time,Education,48
67626,F,40,GEL,J,Self-employed,Retail,38
67627,F,48,ZUI,O,Full-time,Retail,69
67628,M,43,UTR,C,Part-time,Education,117
67629,F,58,ZUI,C,Part-time,Retail,216
67630,F,56,NOB,U,Part-time,Education,86
67631,M,32,FLE,J,Unemployed,,73
67632,F,28,GEL,U,Unemployed,,120
67634,F,49,NOH,C,Part-time,Technology,149
67635,F,56,NOH,C,Full-time,Healthcare,259
67636,F,51,GEL,U,Part-time,Healthcare,139
67637,F,59,NOH,O,Unemployed,,262
67638,F,72,NOH,J,Retired,,209
67639,M,72,OVE,U,Retired,,150
67640,M,31,GEL,C,Full-time,Education,82
67641,F,26,LIM,U,Part-time,Healthcare,75
67642,M,31,LIM,J,Full-time,Manufacturing,156
67643,M,24,DRE,U,Full-time,Healthcare,72
67644,M,48,NOH,O,Full-time,Retail,285
67645,F,58,GEL,U,Part-time,Technology,205
67646,M,61,GEL,U,Full-time,Manufacturing,175
67647,M,64,GEL,C,Unemployed,,33
67648,M,44,UTR,U,Full-time,Retail,78
67649,F,50,LIM,J,Full-time,Retail,171
67650,F,37,NOB,U,Part-time,Healthcare,174
67651,M,61,UTR,O,Full-time,Public Sector,280
67652,F,38,OVE,J,Part-time,Retail,94
67653,M,32,GEL,J,Self-employed,Public Sector,24
67654,F,29,OVE,C,Full-time,Technology,132
67655,M,44,ZUI,C,Full-time,Healthcare,193
67657,M,62,NOH,C,Part-time,Healthcare,148
67658,F,53,OVE,O,Full-time,Technology,95
67659,M,43,UTR,U,Full-time,Retail,56
67660,M,61,DRE,U,Part-time,Healthcare,231
67661,M,33,NOH,O,Full-time,Public Sector,38
67662,F,24,NOB,U,Self-employed,Technology,72
67663,F,25,ZUI,U,Full-time,Finance,84
67664,F,31,OVE,C,Full-time,Retail,156
67665,M,29,LIM,O,Full-time,Finance,97
67666,M,52,ZUI,U,Full-time,Public Sector,121
67667,F,32,GEL,O,Full-time,Technology,43
67670,M,21,ZUI,U,Student,,36
67671,M,34,NOH,J,Unemployed,,69
67674,F,34,NOH,U,Full-time,Healthcare,103
67675,F,43,OVE,U,Self-employed,Retail,103
67676,F,21,NOB,J,Part-time,Manufacturing,36
67677,M,45,NOH,C,Unemployed,,229
67678,M,33,GEL,U,Full-time,Manufacturing,180
67679,F,69,NOH,C,Retired,,185
67680,F,47,NOB,C,Part-time,Public Sector,205
67682,M,29,OVE,U,Full-time,Public Sector,95
67683,F,20,UTR,U,Student,,37
67684,F,64,OVE,C,Unemployed,,187
67685,F,66,DRE,U,Retired,,169
67686,F,45,ZUI,C,Full-time,Manufacturing,235
67687,M,64,NOH,J,Full-time,Manufacturing,155
67688,F,41,NOB,M,Full-time,Public Sector,36
67689,F,61,ZUI,C,Part-time,Healthcare,150
67690,F,41,NOB,C,Full-time,Manufacturing,43
67692,M,44,NOH,U,Full-time,Healthcare,84
67693,F,56,FRI,O,Full-time,Manufacturing,82
67694,F,50,NOH,C,Self-employed,Public Sector,135
67695,F,30,NOB,U,Full-time,Finance,144
67696,F,52,ZUI,U,Part-time,Education,149
67697,F,50,ZUI,C,Full-time,Technology,223
67698,M,49,LIM,C,Full-time,Finance,94
67700,M,65,GEL,U,Retired,,160
67701,M,32,NOB,C,Full-time,Finance,46
67703,M,49,NOH,C,Part-time,Retail,208
67705,M,41,UTR,U,Full-time,Education,215
67706,F,42,UTR,C,Full-time,Finance,80
67707,F,47,NOH,U,Unemployed,,252
67708,M,61,FRI,U,Full-time,Healthcare,171
67709,F,55,ZEE,U,Full-time,Technology,163
67710,M,33,GEL,M,Full-time,Technology,180
67711,M,33,DRE,U,Part-time,Healthcare,70
67712,F,42,UTR,M,Part-time,Retail,227
67713,F,68,FRI,C,Part-time,Healthcare,166
67714,F,29,NOB,C,Full-time,Healthcare,100
67715,F,46,ZUI,O,Part-time,Retail,118
67716,M,57,LIM,J,Part-time,Retail,88
67717,M,33,ZUI,C,Part-time,Manufacturing,159
67718,M,61,NOB,C,Full-time,Technology,42
67719,F,30,NOB,U,Full-time,Manufacturing,144
67720,M,37,NOH,O,Full-time,Manufacturing,61
67721,M,22,ZUI,J,Unemployed,,48
67723,M,34,ZUI,M,Part-time,Retail,21
67724,M,45,LIM,U,Self-employed,Manufacturing,164
67728,M,22,NOB,M,Student,,48
67729,M,21,OVE,U,Unemployed,,40
67732,M,62,GEL,U,Part-time,Healthcare,218
67733,M,54,NOH,M,Full-time,Manufacturing,131
67734,M,27,ZUI,O,Full-time,Finance,44
67735,M,24,NOH,U,Full-time,Public Sector,50
67736,M,29,UTR,U,Part-time,Retail,132
67737,M,39,GEL,U,Part-time,Public Sector,132
67738,F,54,FLE,O,Unemployed,,152
67739,M,20,OVE,C,Self-employed,Finance,31
67740,F,69,NOH,C,Unemployed,,106
67741,F,38,NOB,C,Full-time,Technology,56
67742,M,32,LIM,C,Self-employed,Retail,168
67743,M,40,GRO,U,Full-time,Healthcare,117
67745,F,53,NOB,U,Full-time,Technology,197
67746,M,33,GEL,M,Full-time,Manufacturing,167
67747,M,53,GEL,C,Part-time,Healthcare,141
67748,M,60,ZUI,U,Full-time,Retail,94
67749,F,65,ZUI,C,Retired,,264
67750,M,50,ZUI,U,Part-time,Manufacturing,100
67751,M,69,ZEE,C,Retired,,246
67752,F,34,GEL,U,Full-time,Healthcare,96
67753,F,23,OVE,M,Full-time,Manufacturing,60
