cust_id,gender,age,province,religion,work_type,work_sector,tenure,work_sector_missing
39791,M,76,NOH,M,Retired,Not Applicable,285,True
39792,F,50,NOH,C,Part-time,Healthcare,260,False
39793,M,39,ZUI,M,Full-time,Technology,155,False
39794,M,49,NOH,J,Full-time,Finance,225,False
39795,F,37,GRO,C,Full-time,Healthcare,38,False
39796,F,40,FRI,U,Part-time,Healthcare,44,False
39797,M,53,GEL,U,Full-time,Public Sector,165,False
39798,F,62,ZUI,U,Part-time,Healthcare,192,False
39799,F,46,ZEE,J,Part-time,Education,128,False
39800,F,24,DRE,U,Full-time,Public Sector,72,False
39804,M,22,NOB,U,Student,Education,48,True
39806,M,50,UTR,U,Self-employed,Technology,87,False
39807,F,49,ZUI,J,Full-time,Public Sector,108,False
39808,M,25,FRI,C,Full-time,Education,84,False
39809,F,34,ZUI,O,Part-time,Retail,192,False
39810,M,49,DRE,M,Full-time,Technology,51,False
39811,M,46,NOB,J,Part-time,Retail,253,False
39812,F,67,NOB,U,Retired,Not Applicable,130,True
39813,M,60,ZUI,U,Part-time,Education,189,False
39814,M,25,NOH,U,Full-time,Healthcare,84,False
39815,M,61,NOH,C,Full-time,Healthcare,175,False
39816,M,23,NOB,M,Part-time,Education,60,False
39817,F,25,UTR,U,Full-time,Education,65,False
39818,M,27,LIM,U,Unemployed,Not Applicable,108,True
39819,M,28,UTR,C,Full-time,Retail,120,False
39820,M,55,NOH,U,Full-time,Public Sector,162,False
39822,F,47,UTR,C,Part-time,Education,201,False
39823,M,43,GEL,U,Full-time,Public Sector,104,False
39824,M,71,NOH,C,Retired,Not Applicable,236,True
39825,M,20,LIM,C,Student,Education,26,True
39826,F,66,NOH,C,Retired,Not Applicable,177,True
39827,M,73,NOH,U,Retired,Not Applicable,261,True
39829,M,44,NOH,U,Full-time,Finance,98,False
39830,M,46,NOB,J,Full-time,Retail,40,False
39831,F,25,ZUI,M,Full-time,Public Sector,37,False
39832,F,30,NOH,C,Full-time,Finance,91,False
39834,F,58,OVE,C,Full-time,Technology,44,False
39835,M,36,NOH,U,Part-time,Healthcare,216,False
39836,F,38,LIM,J,Full-time,Finance,153,False
39837,F,60,ZUI,M,Part-time,Education,143,False
39838,F,28,ZUI,C,Full-time,Healthcare,30,False
39839,M,33,GEL,O,Full-time,Healthcare,105,False
39840,M,31,NOB,U,Full-time,Technology,156,False
39841,F,36,OVE,C,Full-time,Education,125,False
39842,M,32,ZUI,O,Part-time,Healthcare,67,False
39844,M,68,NOB,U,Retired,Not Applicable,275,True
39845,M,40,NOH,U,Self-employed,Manufacturing,202,False
39846,M,41,GEL,M,Part-time,Healthcare,141,False
39848,F,36,NOB,U,Full-time,Public Sector,122,False
39849,F,23,ZUI,J,Part-time,Retail,60,False
39850,M,82,OVE,U,Retired,Not Applicable,174,True
39851,F,25,GEL,C,Full-time,Technology,84,False
39852,M,61,LIM,U,Full-time,Technology,270,False
39853,F,31,NOH,U,Part-time,Healthcare,156,False
39854,F,24,GRO,J,Full-time,Healthcare,72,False
39855,F,52,GEL,M,Part-time,Retail,213,False
39856,M,38,NOB,U,Full-time,Healthcare,81,False
39857,M,45,NOB,U,Part-time,Education,172,False
39858,F,64,LIM,M,Full-time,Technology,191,False
39860,F,27,UTR,J,Full-time,Retail,38,False
39861,F,26,NOB,M,Self-employed,Technology,96,False
39862,F,36,ZUI,C,Full-time,Finance,71,False
39863,M,49,NOB,U,Full-time,Finance,183,False
39865,M,50,LIM,J,Part-time,Education,203,False
39867,F,53,ZUI,M,Full-time,Retail,255,False
39869,M,48,NOH,C,Full-time,Technology,68,False
39870,F,67,OVE,C,Retired,Not Applicable,226,True
39871,M,25,NOH,C,Unemployed,Not Applicable,66,True
39872,F,42,GEL,J,Full-time,Manufacturing,123,False
39873,F,27,LIM,M,Self-employed,Manufacturing,108,False
39875,F,68,ZUI,J,Retired,Not Applicable,215,True
39876,M,20,OVE,C,Full-time,Finance,24,False
39878,F,35,ZUI,C,Part-time,Retail,42,False
39879,F,25,UTR,J,Full-time,Finance,84,False
39880,M,36,LIM,U,Part-time,Education,115,False
39884,M,27,ZUI,C,Part-time,Public Sector,95,False
39885,F,29,ZUI,C,Full-time,Public Sector,132,False
39887,M,60,ZUI,O,Full-time,Public Sector,117,False
39888,F,55,NOB,U,Full-time,Technology,117,False
39889,F,55,ZEE,U,Full-time,Education,266,False
39890,F,56,FLE,U,Unemployed,Not Applicable,181,True
39891,F,44,GEL,U,Part-time,Education,91,False
39892,F,45,UTR,U,Part-time,Healthcare,232,False
39893,F,36,UTR,C,Full-time,Education,108,False
39895,M,54,GEL,J,Full-time,Technology,188,False
39896,F,23,NOB,C,Part-time,Healthcare,51,False
39897,M,21,ZUI,U,Full-time,Healthcare,36,False
39898,M,66,GEL,J,Unemployed,Not Applicable,266,True
39899,M,63,NOH,C,Full-time,Education,172,False
39900,F,22,GRO,U,Student,Education,48,True
39901,M,40,ZUI,U,Part-time,Education,188,False
39902,F,27,FRI,M,Full-time,Manufacturing,35,False
39904,M,22,ZUI,M,Student,Education,48,True
39905,F,46,OVE,C,Part-time,Retail,108,False
39907,F,54,GEL,U,Part-time,Finance,130,False
39909,F,60,GEL,J,Full-time,Manufacturing,230,False
39911,M,38,OVE,U,Full-time,Public Sector,55,False
39912,F,50,NOH,M,Full-time,Manufacturing,109,False
39913,M,60,UTR,C,Part-time,Healthcare,44,False
39914,M,40,UTR,U,Full-time,Public Sector,204,False
39915,M,39,NOB,U,Full-time,Technology,249,False
39916,M,30,ZUI,U,Full-time,Retail,41,False
39917,M,43,ZUI,U,Full-time,Technology,272,False
39919,F,29,NOH,U,Self-employed,Manufacturing,132,False
39920,F,52,GEL,C,Full-time,Education,42,False
39921,M,32,GEL,C,Part-time,Finance,26,False
39922,M,65,NOH,C,Retired,Not Applicable,152,True
39923,M,35,DRE,C,Part-time,Retail,85,False
39924,F,63,OVE,J,Full-time,Manufacturing,253,False
39925,F,40,NOB,O,Part-time,Technology,40,False
39926,M,29,NOB,U,Self-employed,Manufacturing,132,False
39927,M,38,ZUI,C,Part-time,Technology,200,False
39928,M,27,ZUI,U,Full-time,Finance,66,False
39929,F,39,GEL,U,Full-time,Manufacturing,131,False
39930,M,19,NOH,C,Part-time,Education,32,False
39933,M,47,ZUI,C,Full-time,Retail,191,False
39934,M,20,OVE,M,Student,Education,34,True
39935,F,35,GEL,C,Full-time,Manufacturing,51,False
39937,F,43,ZEE,U,Part-time,Healthcare,266,False
39938,F,38,ZUI,J,Part-time,Healthcare,43,False
39939,F,34,NOB,U,Full-time,Finance,192,False
39940,F,29,NOH,U,Full-time,Manufacturing,132,False
39941,F,22,GRO,U,Part-time,Finance,48,False
39942,M,41,OVE,O,Full-time,Technology,76,False
39943,F,33,ZUI,C,Self-employed,Technology,180,False
39945,F,59,NOB,C,Full-time,Technology,173,False
39946,M,50,ZUI,M,Full-time,Public Sector,121,False
39947,M,66,GRO,C,Full-time,Manufacturing,241,False
39949,M,62,NOH,J,Part-time,Public Sector,210,False
39950,F,50,GEL,C,Part-time,Public Sector,202,False
39951,F,55,UTR,O,Unemployed,Not Applicable,249,True
39954,F,50,NOH,M,Full-time,Education,72,False
39955,F,26,NOH,C,Full-time,Technology,72,False
39956,M,23,ZUI,U,Part-time,Education,60,False
39957,M,39,ZUI,O,Full-time,Technology,41,False
39958,M,50,GEL,C,Full-time,Public Sector,120,False
39959,M,48,OVE,C,Self-employed,Finance,89,False
39960,F,30,LIM,M,Part-time,Education,118,False
39961,M,49,ZUI,C,Full-time,Retail,29,False
39962,M,39,UTR,U,Unemployed,Not Applicable,168,True
39963,M,54,LIM,U,Full-time,Public Sector,93,False
39964,F,41,NOH,C,Full-time,Public Sector,164,False
39965,M,71,DRE,U,Retired,Not Applicable,209,True
39966,M,59,LIM,C,Full-time,Technology,179,False
39967,M,54,GEL,M,Full-time,Finance,77,False
39968,F,61,UTR,U,Self-employed,Technology,234,False
39969,F,35,DRE,U,Unemployed,Not Applicable,204,True
39970,F,55,NOB,J,Part-time,Education,208,False
39971,F,54,NOB,C,Self-employed,Public Sector,54,False
39972,F,37,ZUI,U,Full-time,Education,56,False
39973,F,67,GEL,J,Retired,Not Applicable,86,True
39974,F,63,LIM,C,Full-time,Retail,71,False
39975,M,63,ZUI,U,Part-time,Retail,183,False
39977,M,56,DRE,U,Full-time,Healthcare,226,False
39978,M,52,DRE,U,Full-time,Manufacturing,102,False
39979,F,65,LIM,J,Retired,Not Applicable,176,True
39980,F,57,GEL,C,Full-time,Healthcare,36,False
39981,M,63,NOB,C,Part-time,Healthcare,107,False
39983,F,58,ZUI,J,Full-time,Retail,149,False
39984,M,75,NOH,U,Retired,Not Applicable,286,True
39985,M,54,ZUI,U,Part-time,Public Sector,290,False
39986,F,66,UTR,U,Retired,Not Applicable,301,True
39987,M,32,FRI,U,Full-time,Finance,149,False
39988,M,59,ZUI,C,Part-time,Education,230,False
39989,F,33,NOH,C,Part-time,Healthcare,180,False
39990,M,50,NOH,U,Full-time,Healthcare,127,False
39991,F,56,NOB,U,Full-time,Public Sector,129,False
39992,M,60,NOH,U,Full-time,Education,199,False
39993,M,21,GEL,O,Part-time,Retail,42,False
39994,M,56,NOB,C,Self-employed,Manufacturing,242,False
39995,F,26,ZUI,C,Full-time,Public Sector,96,False
39996,F,50,NOH,U,Full-time,Education,254,False
39997,F,21,LIM,C,Student,Education,42,True
39998,M,38,FRI,U,Part-time,Healthcare,76,False
39999,F,38,NOB,O,Full-time,Retail,92,False
40001,M,60,NOH,M,Part-time,Public Sector,277,False
40002,F,47,GEL,C,Part-time,Education,235,False
40003,F,26,ZUI,C,Full-time,Education,70,False
40004,F,62,ZUI,C,Full-time,Public Sector,194,False
40005,F,53,UTR,U,Part-time,Healthcare,91,False
40006,M,55,FRI,U,Full-time,Healthcare,243,False
40008,F,39,GEL,C,Full-time,Healthcare,149,False
40009,F,44,NOH,U,Full-time,Healthcare,219,False
40011,F,56,ZUI,U,Full-time,Manufacturing,224,False
40013,M,64,ZUI,C,Full-time,Healthcare,146,False
40014,M,60,OVE,O,Full-time,Education,203,False
40015,M,45,NOH,O,Full-time,Public Sector,97,False
40016,F,27,GEL,U,Part-time,Retail,75,False
40017,F,67,ZUI,U,Retired,Not Applicable,277,True
40019,F,39,GRO,C,Full-time,Healthcare,96,False
40020,M,41,NOB,J,Part-time,Education,117,False
40021,M,58,NOB,O,Part-time,Retail,196,False
40023,M,55,GRO,J,Full-time,Manufacturing,114,False
40024,M,19,NOH,C,Full-time,Healthcare,39,False
40025,M,41,NOH,U,Full-time,Finance,220,False
40026,M,39,NOB,U,Self-employed,Technology,162,False
40027,F,28,LIM,U,Full-time,Manufacturing,120,False
40028,F,38,LIM,C,Full-time,Finance,36,False
40029,F,56,NOH,U,Part-time,Education,148,False
40030,F,63,NOB,M,Part-time,Technology,269,False
40031,M,49,FRI,M,Self-employed,Healthcare,218,False
40032,M,22,ZUI,U,Part-time,Public Sector,48,False
40033,M,46,FRI,O,Unemployed,Not Applicable,234,True
40034,F,27,ZUI,C,Full-time,Education,62,False
40035,F,43,NOB,O,Part-time,Retail,163,False
40036,F,64,NOH,J,Full-time,Manufacturing,118,False
40037,F,52,UTR,U,Self-employed,Technology,276,False
40039,M,30,GEL,U,Self-employed,Retail,67,False
40040,F,28,NOB,U,Part-time,Education,120,False
40041,F,57,DRE,M,Part-time,Education,103,False
40042,M,67,ZUI,C,Retired,Not Applicable,204,True
40043,F,24,NOH,O,Full-time,Education,72,False
40044,M,56,ZUI,U,Full-time,Finance,108,False
40045,M,69,GEL,C,Retired,Not Applicable,199,True
40046,F,36,UTR,O,Full-time,Retail,70,False
40047,M,29,LIM,C,Full-time,Education,89,False
40048,F,43,NOH,U,Full-time,Healthcare,85,False
40049,F,48,DRE,C,Part-time,Retail,175,False
40050,F,64,ZUI,U,Full-time,Technology,235,False
40052,F,40,ZUI,U,Full-time,Technology,191,False
40053,M,46,DRE,U,Full-time,Healthcare,218,False
40054,F,45,ZUI,U,Full-time,Manufacturing,230,False
40055,F,60,NOB,M,Part-time,Healthcare,249,False
40056,M,52,ZUI,U,Full-time,Healthcare,228,False
40057,M,35,GRO,M,Part-time,Retail,35,False
40058,F,54,GRO,U,Full-time,Finance,200,False
40059,F,52,GRO,U,Unemployed,Not Applicable,267,True
40060,M,28,NOB,U,Full-time,Manufacturing,120,False
40061,M,25,ZUI,U,Full-time,Healthcare,84,False
40062,M,23,OVE,U,Unemployed,Not Applicable,60,True
40063,M,50,ZUI,C,Self-employed,Technology,49,False
40064,F,59,ZUI,O,Part-time,Education,82,False
40065,M,29,FRI,U,Full-time,Manufacturing,73,False
40067,F,58,NOH,U,Full-time,Manufacturing,246,False
40068,F,26,NOH,U,Part-time,Retail,75,False
40069,F,74,NOH,J,Retired,Not Applicable,229,True
40070,F,44,NOH,M,Full-time,Manufacturing,40,False
40071,M,50,ZEE,M,Full-time,Finance,134,False
40072,M,24,NOH,U,Full-time,Education,60,False
40073,F,66,NOH,U,Retired,Not Applicable,240,True
40074,M,62,NOB,U,Full-time,Healthcare,266,False
40075,M,26,NOH,J,Unemployed,Not Applicable,96,True
40076,F,68,OVE,U,Retired,Not Applicable,160,True
40077,F,30,NOH,C,Unemployed,Not Applicable,129,True
40078,M,30,ZUI,C,Part-time,Manufacturing,144,False
40079,F,42,UTR,C,Full-time,Healthcare,123,False
40080,M,26,UTR,U,Full-time,Manufacturing,55,False
40081,F,74,UTR,C,Retired,Not Applicable,136,True
40084,F,71,NOH,U,Retired,Not Applicable,196,True
40085,M,52,FLE,O,Full-time,Manufacturing,229,False
40086,F,23,ZUI,U,Part-time,Manufacturing,39,False
40087,M,51,NOH,U,Self-employed,Manufacturing,211,False
40088,F,48,FLE,U,Full-time,Technology,208,False
40089,M,26,FRI,J,Part-time,Retail,96,False
40090,M,26,GEL,U,Unemployed,Not Applicable,96,True
40091,M,20,UTR,C,Student,Education,38,True
40093,M,44,DRE,U,Full-time,Manufacturing,117,False
40094,M,40,FRI,U,Full-time,Public Sector,192,False
40095,M,28,ZUI,C,Full-time,Healthcare,85,False
40097,F,23,NOB,U,Full-time,Education,60,False
40098,M,64,FLE,C,Part-time,Healthcare,170,False
40099,F,52,NOH,M,Unemployed,Not Applicable,87,True
40100,F,52,OVE,J,Full-time,Public Sector,197,False
40101,F,32,UTR,U,Full-time,Finance,97,False
40103,M,21,ZUI,C,Part-time,Healthcare,36,False
40104,F,46,NOB,O,Self-employed,Manufacturing,219,False
40105,M,53,OVE,M,Full-time,Technology,151,False
40106,F,53,GEL,U,Full-time,Manufacturing,218,False
40107,F,26,NOH,C,Part-time,Public Sector,96,False
40108,M,59,DRE,O,Part-time,Retail,155,False
40110,F,54,NOH,C,Full-time,Healthcare,186,False
40111,M,27,LIM,J,Part-time,Healthcare,108,False
40112,F,67,NOB,C,Retired,Not Applicable,252,True
40113,F,39,OVE,U,Full-time,Healthcare,41,False
40114,F,62,GEL,U,Full-time,Healthcare,238,False
40115,M,37,NOH,U,Part-time,Education,72,False
40116,M,40,ZUI,U,Full-time,Healthcare,30,False
40117,M,56,GEL,J,Unemployed,Not Applicable,242,True
40118,M,35,UTR,C,Full-time,Manufacturing,36,False
40119,M,40,ZEE,M,Full-time,Manufacturing,227,False
40120,F,41,ZEE,C,Part-time,Healthcare,135,False
40121,F,59,NOH,U,Part-time,Education,84,False
40122,F,55,ZUI,U,Full-time,Healthcare,159,False
40123,M,51,ZUI,O,Full-time,Finance,97,False
40124,M,26,ZEE,C,Unemployed,Not Applicable,19,True
40125,F,43,NOH,C,Full-time,Education,63,False
40126,F,38,ZUI,O,Full-time,Education,20,False
40127,F,63,LIM,U,Full-time,Manufacturing,70,False
40128,F,25,UTR,J,Full-time,Healthcare,84,False
40129,M,39,DRE,J,Full-time,Technology,51,False
40130,F,49,ZUI,U,Part-time,Technology,294,False
40131,F,43,NOH,U,Unemployed,Not Applicable,232,True
40132,M,65,NOB,O,Retired,Not Applicable,163,True
40133,F,49,NOB,C,Full-time,Manufacturing,173,False
40134,F,20,NOH,U,Self-employed,Technology,38,False
40135,M,40,NOH,C,Full-time,Technology,80,False
40136,M,52,ZUI,C,Full-time,Retail,83,False
40138,F,54,UTR,M,Full-time,Technology,93,False
40139,F,30,OVE,O,Full-time,Manufacturing,144,False
40140,M,41,GEL,O,Full-time,Healthcare,127,False
40141,M,33,OVE,O,Part-time,Public Sector,123,False
40142,F,25,ZUI,U,Part-time,Education,21,False
40143,M,29,OVE,M,Unemployed,Not Applicable,52,True
40144,M,33,ZUI,U,Full-time,Retail,180,False
40145,M,78,NOB,U,Retired,Not Applicable,90,True
40146,M,62,ZUI,M,Full-time,Education,56,False
40147,M,54,NOH,C,Full-time,Education,162,False
40149,M,42,UTR,O,Full-time,Healthcare,172,False
40150,F,52,NOB,U,Full-time,Finance,318,False
40151,F,34,OVE,J,Full-time,Education,42,False
40152,F,35,NOB,U,Part-time,Finance,36,False
40153,F,64,FLE,U,Full-time,Retail,263,False
40154,F,49,LIM,C,Self-employed,Technology,172,False
40156,M,20,UTR,U,Full-time,Finance,34,False
40157,F,54,NOB,C,Part-time,Healthcare,250,False
40158,F,56,GEL,O,Unemployed,Not Applicable,165,True
40159,M,69,GEL,C,Retired,Not Applicable,292,True
40160,M,62,UTR,U,Self-employed,Technology,237,False
40161,M,24,UTR,U,Part-time,Healthcare,47,False
40162,F,28,OVE,C,Full-time,Healthcare,91,False
40164,F,54,NOH,C,Part-time,Retail,186,False
40165,F,41,ZUI,C,Part-time,Retail,46,False
40166,M,25,OVE,U,Full-time,Technology,84,False
40167,M,35,NOH,M,Full-time,Manufacturing,124,False
40169,F,30,ZUI,U,Full-time,Technology,44,False
40170,F,73,ZEE,C,Retired,Not Applicable,268,True
40171,M,55,GRO,C,Unemployed,Not Applicable,233,True
40172,M,70,NOB,U,Retired,Not Applicable,133,True
40173,M,61,NOB,J,Part-time,Education,270,False
40174,F,31,UTR,C,Full-time,Healthcare,156,False
40175,F,62,ZUI,C,Full-time,Manufacturing,168,False
40176,M,59,UTR,C,Full-time,Finance,175,False
40177,M,43,NOH,O,Full-time,Healthcare,189,False
40178,M,52,UTR,C,Part-time,Retail,101,False
40179,M,60,GEL,U,Part-time,Education,179,False
40180,F,24,NOB,U,Full-time,Technology,72,False
40181,F,28,GEL,U,Full-time,Technology,120,False
40182,M,26,ZUI,U,Unemployed,Not Applicable,31,True
40183,M,44,ZUI,O,Full-time,Technology,254,False
40184,F,61,NOB,C,Full-time,Technology,187,False
40186,M,50,ZUI,J,Full-time,Public Sector,210,False
40187,M,47,GRO,U,Full-time,Retail,201,False
40188,M,65,FLE,C,Retired,Not Applicable,282,True
40189,M,23,GEL,O,Part-time,Healthcare,60,False
40190,F,58,NOH,U,Part-time,Public Sector,170,False
40191,F,31,GEL,C,Full-time,Technology,156,False
40192,M,54,NOH,O,Unemployed,Not Applicable,222,True
40193,F,41,NOB,O,Part-time,Healthcare,244,False
40194,F,67,UTR,J,Retired,Not Applicable,216,True
40195,F,66,FLE,J,Retired,Not Applicable,277,True
40196,M,46,LIM,C,Self-employed,Manufacturing,168,False
40197,M,37,NOB,U,Part-time,Public Sector,129,False
40198,F,65,ZUI,M,Retired,Not Applicable,197,True
40199,M,48,ZUI,O,Full-time,Finance,164,False
40200,F,58,NOH,C,Full-time,Public Sector,73,False
40201,M,30,FRI,U,Self-employed,Manufacturing,85,False
40202,F,28,NOB,C,Full-time,Public Sector,120,False
40203,F,36,NOB,C,Part-time,Healthcare,216,False
40204,M,42,NOH,U,Part-time,Manufacturing,217,False
40205,M,23,FRI,M,Part-time,Healthcare,60,False
40206,F,26,GEL,C,Full-time,Public Sector,96,False
40207,F,51,NOB,C,Self-employed,Retail,41,False
40209,M,28,OVE,U,Full-time,Technology,120,False
40210,F,32,ZUI,U,Part-time,Retail,126,False
40211,F,34,ZUI,C,Full-time,Public Sector,192,False
40212,F,29,ZEE,C,Full-time,Technology,132,False
40213,F,44,ZUI,U,Full-time,Technology,32,False
40214,M,19,NOH,U,Student,Education,42,True
40215,F,46,ZUI,U,Part-time,Retail,258,False
40216,M,31,NOB,C,Full-time,Finance,103,False
40217,F,54,NOH,O,Full-time,Retail,103,False
40218,F,39,OVE,M,Part-time,Retail,170,False
40219,M,35,UTR,J,Full-time,Healthcare,93,False
40220,F,50,UTR,C,Full-time,Technology,177,False
40221,M,32,NOH,C,Part-time,Public Sector,168,False
40222,F,59,LIM,U,Full-time,Technology,184,False
40223,M,26,UTR,M,Full-time,Manufacturing,89,False
40225,F,60,DRE,C,Full-time,Technology,208,False
40226,F,40,ZUI,M,Full-time,Technology,95,False
40227,F,52,GRO,C,Part-time,Education,149,False
40228,F,22,NOH,U,Full-time,Education,48,False
40229,F,38,ZUI,U,Full-time,Manufacturing,125,False
40230,M,75,GEL,J,Retired,Not Applicable,229,True
40231,M,58,NOH,U,Full-time,Healthcare,183,False
40233,M,31,LIM,U,Full-time,Retail,29,False
40234,F,40,FLE,O,Full-time,Healthcare,39,False
40235,M,32,NOH,C,Part-time,Healthcare,168,False
40236,F,49,GEL,U,Full-time,Manufacturing,32,False
40237,M,54,GEL,U,Unemployed,Not Applicable,108,True
40238,M,62,ZUI,U,Unemployed,Not Applicable,81,True
40239,F,43,NOH,C,Full-time,Finance,174,False
40241,M,36,NOH,M,Part-time,Education,61,False
40242,F,21,OVE,U,Student,Education,40,True
40243,M,65,UTR,J,Retired,Not Applicable,253,True
40244,M,51,GEL,U,Full-time,Technology,97,False
40245,F,39,NOB,U,Unemployed,Not Applicable,60,True
40246,F,37,FRI,O,Full-time,Technology,190,False
40247,F,38,NOB,U,Full-time,Public Sector,211,False
40249,F,58,ZUI,J,Part-time,Healthcare,60,False
40250,M,27,ZEE,M,Full-time,Retail,108,False
40251,M,80,GEL,U,Retired,Not Applicable,285,True
40252,F,29,ZUI,C,Unemployed,Not Applicable,132,True
40253,F,34,NOB,C,Full-time,Public Sector,136,False
40254,M,45,ZUI,O,Full-time,Technology,164,False
40255,F,59,NOH,C,Full-time,Manufacturing,42,False
40256,M,27,UTR,C,Part-time,Healthcare,108,False
40258,M,52,GRO,U,Full-time,Healthcare,79,False
40259,F,19,NOH,C,Unemployed,Not Applicable,42,True
40260,M,64,NOH,U,Part-time,Retail,143,False
40261,M,23,NOH,U,Unemployed,Not Applicable,60,True
40262,M,58,NOH,O,Full-time,Finance,197,False
40263,F,67,NOH,U,Retired,Not Applicable,252,True
40264,F,28,GEL,U,Full-time,Public Sector,45,False
40265,F,51,NOH,M,Full-time,Manufacturing,270,False
40266,F,27,FRI,J,Full-time,Technology,108,False
40267,F,48,FLE,U,Full-time,Education,107,False
40268,M,58,ZUI,U,Self-employed,Public Sector,242,False
40269,M,58,NOB,U,Part-time,Education,133,False
40270,F,51,ZUI,U,Part-time,Healthcare,245,False
40271,F,31,ZUI,C,Full-time,Public Sector,89,False
40272,F,44,GEL,C,Full-time,Retail,103,False
40273,F,38,ZUI,C,Self-employed,Manufacturing,154,False
40274,F,54,ZUI,C,Part-time,Healthcare,228,False
40275,M,28,NOH,J,Full-time,Finance,120,False
40277,M,53,NOB,C,Full-time,Technology,21,False
40278,M,55,LIM,O,Full-time,Education,132,False
40279,M,64,ZUI,C,Unemployed,Not Applicable,256,True
40280,F,53,OVE,M,Full-time,Technology,228,False
40281,M,20,GEL,C,Part-time,Public Sector,42,False
40282,F,52,NOB,C,Part-time,Retail,149,False
